Date,Units Sold,Price (USD),Competitor Price,Stock Available,Marketing Spend,Holiday/Season Indicator,Weather Condition,Economic Indicator,Social Media Trend Score,Market Sentiment Score,Competitor Activity Score,Product Name_Google Pixel 8,Product Name_OnePlus 10 Pro,Product Name_OnePlus 11,Product Name_Oppo Find X5,Product Name_Oppo Find X6,Product Name_Samsung Galaxy S22,Product Name_Samsung Galaxy S23,Product Name_Xiaomi Mi 12,Product Name_Xiaomi Mi 13,Product Name_iPhone 14,Product Name_iPhone 15,RAM_16GB,RAM_6GB,RAM_8GB,Memory_256GB,Memory_512GB
2022-01-02,0.7577319587628866,0.9187986651835374,0.8329979879275654,0.4409799554565701,0.08900936940730603,0.0,0.0,0.07401847724178845,0.16897483388159262,0.4484929911976825,0.6442838714921109,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-02,0.6082474226804123,0.4738598442714128,0.4476861167002012,0.8975501113585747,0.3023476155384778,0.0,0.0,0.43737649859137395,0.967412969054297,0.29386556220162463,0.00784803361451003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-02,0.4381443298969072,0.9721913236929922,0.8782696177062376,0.4409799554565701,0.7037056532266555,0.0,0.0,0.29351952070377463,0.7564992205332821,0.9773904663238587,0.7133557317751591,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-01-02,0.030927835051546393,0.1446051167964405,0.12977867203219318,0.7661469933184855,0.4465733235077377,0.0,0.0,0.8413672594163439,0.37933820779232263,0.7289527570150266,0.6313046788021097,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-02,0.041237113402061855,0.3292547274749722,0.3621730382293763,0.013363028953229397,0.09111485419517845,0.0,0.0,0.8059704284988105,0.7330962318394558,0.554704229721266,0.9528157734429605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-02,0.24742268041237112,0.010011123470522798,0.10160965794768617,0.665924276169265,0.5384250973786715,0.0,0.0,0.7942712124062292,0.24283293779578874,0.9610310079412651,0.9968583793572878,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-02,0.8865979381443299,0.3748609566184651,0.43561368209255535,0.8619153674832961,0.8472997157595537,0.0,0.0,0.6026064411682333,0.6886423516968339,0.15168884354750445,0.33418233232898054,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-03,0.6237113402061856,0.22135706340378203,0.20724346076458755,0.9821826280623607,0.40051584377302873,0.0,0.0,0.45998825649156405,0.3708924099256786,0.6054612423086382,0.00646991865616886,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-03,0.5154639175257731,0.21579532814238045,0.23138832997987935,0.6837416481069042,0.4790504263606695,0.0,0.0,0.8744557193876901,0.10269763912709506,0.7274893396963459,0.2500523994711994,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2022-01-03,0.7319587628865979,0.9555061179087876,0.8722334004024145,0.8485523385300667,0.7079692599220971,0.0,0.0,0.5612191825240411,0.020052185693594016,0.43308106208281194,0.9929834977354175,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2022-01-03,0.6443298969072164,0.0,0.02917505030181089,0.10467706013363029,0.13132961364354143,0.0,0.0,0.06768461385027313,0.39668942200131707,0.3673349754185441,0.015233378170690148,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-03,0.8092783505154639,0.9187986651835374,0.893360160965795,0.7505567928730512,0.40835877460785347,0.0,0.0,0.992111891337756,0.6337686496453216,0.12816371121481362,0.2109657771734662,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-03,0.4381443298969072,0.10901001112347053,0.11770623742454733,0.06904231625835189,0.28739867354458365,0.0,0.0,0.3167323575256451,0.13839361689042562,0.2514433783110027,0.8390604666598174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-03,0.18041237113402062,0.5228031145717464,0.5040241448692154,0.5300668151447661,0.9568375618486158,0.0,0.0,0.05983354836961219,0.5872585658313139,0.6179922981325544,0.23316394692464348,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-01-03,0.5206185567010309,0.23248053392658508,0.23742454728370221,0.2917594654788419,0.34398357721865463,0.0,0.0,0.9478937302464097,0.438162786727039,0.5668863608653346,0.6747172952765865,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-03,0.09278350515463918,0.5072302558398221,0.4768611670020121,0.30734966592427615,0.3467733445625856,0.0,0.0,0.234454811675068,0.267777188224013,0.3992187327102291,0.4711562700322919,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-03,0.39690721649484534,0.17130144605116804,0.19617706237424548,0.7906458797327394,0.21228550373723554,0.0,0.0,0.9760457699417291,0.642980958398504,0.299970306505709,0.5614996439265112,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-04,0.8659793814432989,0.9777530589543939,0.9305835010060363,0.35634743875278396,0.17880829561006423,0.0,0.0,0.3747198412393584,0.6110650610026174,0.22666006602946343,0.6074709043561,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-04,0.09793814432989692,0.4616240266963292,0.47283702213279677,0.6369710467706012,0.07837667122855038,0.0,0.0,0.3692998135005334,0.5818857280509595,0.9575454777386617,0.2724678422229606,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2022-01-04,0.5927835051546392,0.3392658509454951,0.31187122736418516,0.7995545657015589,0.8990946415412149,0.0,0.0,0.185189689364468,0.5585421037797054,0.2261942214873991,0.8551221367155499,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2022-01-04,0.43298969072164945,0.9043381535038932,0.8329979879275654,0.3897550111358574,0.8662490788504054,0.0,0.0,0.9039105087515478,0.8617863925494458,0.8529953187847742,0.14647159815673527,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2022-01-04,0.2061855670103093,0.5506117908787542,0.5503018108651913,0.3964365256124721,0.11611748605116329,0.0,0.0,0.3212397246989145,0.20826645664692878,0.3770231191698781,0.529735964170341,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-04,0.6855670103092784,0.38042269187986655,0.3682092555331993,0.0,0.9282556058532477,0.0,0.0,0.43943463200868527,0.08775992023080736,0.3582028057831944,0.6398766593258252,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-04,0.12371134020618557,0.353726362625139,0.4134808853118713,0.9732739420935412,0.6060111590693757,0.0,0.0,0.20944392791728683,0.43678761200366756,0.15997530636096446,0.4825110893889929,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-04,0.5103092783505154,0.2992213570634038,0.3470824949698189,0.2962138084632516,0.526634382566586,0.0,0.0,0.6658232352141145,0.08567082791643443,0.06279465191182831,0.7626981806485778,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-01-04,0.26804123711340205,0.22358175750834264,0.23239436619718312,0.06904231625835189,0.9791030634803664,0.0,0.0,0.2758054158993133,0.44502751608006896,0.03665122102946217,0.4260617120369853,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-04,0.32989690721649484,0.2825361512791992,0.35010060362173046,0.11804008908685967,0.3079797873460364,0.0,0.0,0.13553188811478645,0.3244392250360184,0.03927007282194872,0.7140981550520491,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-04,0.922680412371134,0.3626251390433817,0.3531187122736419,0.8062360801781736,0.9087272344457312,0.0,0.0,0.4898658922993442,0.3598488212289429,0.3771667319863762,0.4455835692758904,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-05,0.9484536082474226,0.5161290322580645,0.47887323943661986,0.49220489977728277,0.6381724392041268,0.0,0.0,0.8521553504292978,0.3603274743979814,0.9943323789384685,0.5245704931732327,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-05,0.7061855670103092,0.014460511679644128,0.02213279678068414,0.576837416481069,0.694125697441836,0.0,0.0,0.2812610633637749,0.9777671487320256,0.2512657453432553,0.38430535159215773,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2022-01-05,0.6958762886597938,0.3615127919911012,0.38933601609657953,0.9020044543429844,0.43846720707442893,0.0,0.0,0.06098889044390399,0.6981143138244406,0.17101902338280872,0.1777766223499052,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2022-01-05,0.5773195876288659,0.32258064516129037,0.3611670020120725,0.13808463251670378,0.020107379724181487,0.0,0.0,0.7966291894616062,0.0615089032121271,0.8200404900358701,0.30201826772149987,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2022-01-05,0.654639175257732,0.4315906562847609,0.42555331991951717,0.6547884187082404,0.3949889462048637,0.0,0.0,0.48381918447372385,0.7129931784764887,0.8144060064907083,0.16175782405802253,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-05,0.08762886597938144,0.92880978865406,0.8752515090543261,0.9265033407572383,0.4049373618275608,0.0,0.0,0.6923012585542421,0.38079001445575233,0.42343994502476634,0.9652644726698447,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-05,0.07216494845360824,0.1423804226918799,0.1951710261569417,0.5657015590200445,0.7131276976523845,0.0,0.0,0.797890505817787,0.8606894798473101,0.9320778682551217,0.30298704667546816,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-05,0.61340206185567,0.8743047830923247,0.8621730382293763,0.309576837416481,0.1864406779661017,0.0,0.0,0.8325168727344225,0.3698554471305019,0.11121414512821703,0.26265298033373885,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-01-05,0.9175257731958762,0.5406006674082313,0.5191146881287726,0.20267260579064586,0.1317507106011159,0.0,0.0,0.6288440895434055,0.9072314745102972,0.40578390434326184,0.9102666096691976,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-05,0.5257731958762887,0.9477196885428254,0.8903420523138833,0.4899777282850779,0.5120012632908727,0.0,0.0,0.04509355827902972,0.12513991009479863,0.9171938713443725,0.8389812892619049,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-05,0.015463917525773196,0.07786429365962189,0.07444668008048294,0.7906458797327394,0.7096010106326982,0.0,0.0,0.7678780589529968,0.5930212190045645,0.989532491484235,0.391463763075822,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-06,0.7577319587628866,0.6507230255839822,0.5965794768611671,0.643652561247216,0.36366985998526163,0.0,0.0,0.8287515924817277,0.06583564399335295,0.8621550194348543,0.6441407492720823,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-06,0.8247422680412371,0.8654060066740823,0.7977867203219317,0.2739420935412027,0.9446257500789558,0.0,0.0,0.7322910342888744,0.1037877679010728,0.9959873082448286,0.5059993201483537,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2022-01-06,0.8350515463917525,0.0723025583982203,0.10764587525150904,0.7349665924276169,0.7150226339614697,0.0,0.0,0.9391812964888149,0.7273786317907498,0.5784946851221527,0.0030642409621154387,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2022-01-06,0.2628865979381443,0.5127919911012235,0.5523138832997988,0.6815144766146993,0.989209390462154,0.0,0.0,0.25559602547219784,0.7379523191199189,0.918161753387381,0.240454761387209,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-06,0.2422680412371134,0.28809788654060076,0.33601609657947695,0.42984409799554557,0.7546057479734709,0.0,0.0,0.7949135249218791,0.22563046789721308,0.3063471393264139,0.7712878838664756,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-06,0.09793814432989692,0.32591768631813134,0.36921529175050305,0.46325167037861914,0.4390988525107906,0.0,0.0,0.957708627216646,0.6833396641620562,0.40798510314856995,0.9929172618950437,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-06,0.7371134020618556,0.9199110122358176,0.8340040241448693,0.4276169265033407,0.028581955995367933,0.0,0.0,0.4462875338361827,0.19345463916568217,0.3927955955238909,0.3857889672126593,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-06,0.634020618556701,0.0923248053392659,0.1720321931589538,0.7928730512249442,0.4649436782819244,0.0,0.0,0.06060937186380011,0.29066717695456246,0.759209481638862,0.7896665615890022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-06,0.6597938144329897,0.3437152391546163,0.40241448692152926,0.6057906458797326,0.7438677755553217,0.0,0.0,0.9206164168895317,0.965070323907687,0.8421591990289216,0.5256508898056389,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-06,0.9845360824742267,0.7030033370411568,0.6861167002012073,0.8307349665924275,0.36835456363827773,0.0,0.0,0.47819721232993606,0.19543297793983094,0.2163377592393344,0.042731138793755896,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-07,0.1443298969072165,0.896551724137931,0.8098591549295776,0.4454342984409799,0.6911253816191179,0.0,0.0,0.977778775830541,0.4627458022715837,0.7094698928779818,0.08636947423088914,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-07,0.0051546391752577345,0.9532814238042269,0.9024144869215293,0.9821826280623607,0.6285398462996106,0.0,0.0,0.41708906726654993,0.06939515797036955,0.21795368908402069,0.3605485457329428,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2022-01-07,0.8144329896907216,0.5205784204671857,0.46981891348088534,0.7371937639198217,0.3625644804716286,0.0,0.0,0.9234792441999038,0.7726793392883253,0.6215262642464329,0.4852957267468152,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2022-01-07,0.25773195876288657,0.17797552836484987,0.21730382293762573,0.953229398663697,0.9238867249184125,0.0,0.0,0.08298712678728704,0.9400283512058751,0.23266312236214015,0.9172766373143377,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-07,0.7371134020618556,0.07119021134593995,0.11167002012072436,0.510022271714922,0.06995473207706075,0.0,0.0,0.5644976223913081,0.3404689506921561,0.14461707092664244,0.9246757343896317,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-07,0.1752577319587629,0.8064516129032258,0.8259557344064387,0.8262806236080178,0.6329087272344458,0.0,0.0,0.5576336582270249,0.7902040568251876,0.9950430769752244,0.550548914086751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-07,0.24742268041237112,0.47497219132369306,0.47887323943661986,0.4097995545657015,0.773449836824929,0.0,0.0,0.6054323103693009,0.7017087901725223,0.4082822211469018,0.6008976250416695,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-01-07,0.3917525773195876,0.8765294771968855,0.8682092555331994,0.9287305122494431,0.07769238867249184,0.0,0.0,0.5422110730206451,0.5322515555383849,0.14122329227389463,0.25336583228040355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-07,0.11855670103092783,0.9143492769744161,0.8853118712273643,0.5590200445434298,0.6628592483419308,0.0,0.0,0.8918453443744219,0.004821130567249199,0.49585624939706496,0.2649024539317013,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-07,0.16494845360824742,0.7864293659621802,0.7444668008048291,0.36971046770601335,0.7789240972733973,0.0,0.0,0.9908004763911977,0.6943380737494309,0.5985313111314853,0.6840935421745296,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-08,0.5360824742268041,0.40823136818687433,0.4537223340040243,0.512249443207127,0.47157595536372254,0.0,0.0,0.9150363491004647,0.5727824288504266,0.8517215381438713,0.792746151351172,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-08,0.7783505154639175,0.23248053392658508,0.29376257545271633,0.6815144766146993,0.8531424360458996,0.0,0.0,0.5595183647398696,0.06901588963497451,0.04549887749306558,0.6745334823619322,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2022-01-08,0.7628865979381443,0.7908787541713014,0.7746478873239436,0.23608017817371937,0.6185914306769134,0.0,0.0,0.9845853991371558,0.8659521362756726,0.36357456313242686,0.2474351495496131,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2022-01-08,0.2783505154639175,0.9833147942157954,0.960764587525151,0.8930957683741647,0.801715970102116,0.0,0.0,0.9991669527063691,0.5770237584157982,0.9855802561115453,0.9453740368109946,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2022-01-08,0.35567010309278346,0.35706340378198,0.3470824949698189,0.6726057906458797,0.21075902726602802,0.0,0.0,0.8105395164417448,0.4290579994672331,0.32024507653563294,0.41498980636320393,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-08,0.34020618556701027,0.36818687430478314,0.39839034205231394,0.7394209354120267,0.906832298136646,0.0,0.0,0.1620931792168987,0.16295499730004115,0.48303189847893047,0.7733043807584701,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-08,0.05670103092783505,0.45272525027808674,0.49295774647887336,0.0356347438752784,0.9253079271502264,0.0,0.0,0.7508449820452512,0.20789061937176967,0.20830284063865123,0.562387341406436,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-08,0.5927835051546392,0.5962180200222469,0.5985915492957746,0.5590200445434298,0.4199915780608485,0.0,0.0,0.46062949916371787,0.1536757361783314,0.050740704489948385,0.3034576988063008,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-08,0.24742268041237112,0.09899888765294773,0.1046277665995976,0.685968819599109,0.5971154858406148,0.0,0.0,0.09326913754147981,0.007162467886519419,0.07678663479077918,0.8599154077625644,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-08,0.5876288659793815,0.34816462736373754,0.3199195171026157,0.33184855233853006,0.73960416885988,0.0,0.0,0.10291302236813582,0.5147988020702632,0.16677504431138446,0.9059343630377841,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-09,0.30412371134020616,0.24249165739710798,0.3158953722334005,0.30066815144766146,0.016159595746920732,0.0,0.0,0.30329674967681175,0.028118126110128983,0.018663220799651103,0.46435676656044433,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-09,0.8041237113402061,0.5595105672969967,0.5271629778672032,0.19599109131403117,0.9539951573849879,0.0,0.0,0.9141623406621737,0.8557830164012821,0.11054555995896975,0.24597290709192898,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2022-01-09,0.6391752577319587,0.4593993325917687,0.42655935613682094,0.8285077951002227,0.9874197283924624,0.0,0.0,0.49034943186012425,0.7181733993649473,0.06290700235756963,0.5397793534097617,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2022-01-09,0.9639175257731959,0.7541713014460512,0.7494969818913481,0.55456570155902,0.20517949257816614,0.0,0.0,0.5945104764500786,0.4222473956241686,0.3527454227009341,0.5523445836937226,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2022-01-09,0.41237113402061853,0.8865406006674084,0.8269617706237425,0.6703786191536748,0.7483419307295506,0.0,0.0,0.040788907308876965,0.8392254931570993,0.5551628699763681,0.704335087590511,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-09,0.8917525773195876,0.2769744160177976,0.2917505030181087,0.10022271714922049,0.4871039056742815,0.0,0.0,0.6278148857078385,0.4949326584965561,0.2874364254004955,0.22109165773739425,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-09,0.8041237113402061,0.9988876529477198,0.9084507042253521,0.9732739420935412,0.6252763448784083,0.0,0.0,0.16564091277605408,0.002209363533892894,0.8044653782684431,0.7190922222694933,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-09,0.9896907216494845,0.5973303670745274,0.5482897384305835,0.4231625835189309,0.07548162964522581,0.0,0.0,0.17395029470740297,0.8776515117255081,0.49689685106650117,0.2391344611797125,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-01-09,0.5309278350515464,0.9332591768631813,0.8621730382293763,0.1358574610244989,0.6918096641751764,0.0,0.0,0.765650496223321,0.533832136335741,0.6505008201555768,0.5928845120030133,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-09,0.6391752577319587,0.846496106785317,0.7655935613682093,0.9242761692650334,0.3603010843246658,0.0,0.0,0.668793646997702,0.9870328966725699,0.9630505585950663,0.9272481593099229,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022-01-09,0.015463917525773196,0.8587319243604006,0.8420523138832999,0.930957683741648,0.025686914412043377,0.0,0.0,0.9032467472673193,0.7482347941390513,0.6623653290616419,0.253523239979597,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-09,0.8814432989690721,0.05561735261401557,0.10563380281690138,0.77728285077951,0.6351721233814086,0.0,0.0,0.29705172292427706,0.8829910247472641,0.9427065344079525,0.7005543431314858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2022-01-10,0.05670103092783505,0.7975528364849833,0.8008048289738431,0.6124721603563474,0.36019581008527213,0.0,0.0,0.1532339810193979,0.02623636010479824,0.3976120220777756,0.006804776555492387,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2022-01-10,0.5412371134020618,0.9733036707452725,0.9366197183098594,0.8396436525612472,0.4795241604379409,0.0,0.0,0.6459461328090566,0.559086899504319,0.3273957741674103,0.805281027126709,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2022-01-10,0.7835051546391752,0.1768631813125695,0.2142857142857143,0.576837416481069,0.5439519949468365,0.0,0.0,0.020761819702077577,0.32649919310354536,0.21960308445573473,0.6486082899631465,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2022-01-10,0.5,0.35038932146829804,0.3249496981891349,0.8953229398663696,0.05658490367407096,0.0,0.0,0.8139670419363809,0.8406018521088665,0.1952705223595308,0.42469765270450044,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-01-10,0.23195876288659792,0.6640711902113459,0.6670020120724346,0.3897550111358574,0.07653437203916202,0.0,0.0,0.20967831863768582,0.2993720305880353,0.12691778032482104,0.24973444769880027,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2022-01-10,0.8041237113402061,0.28809788654060076,0.2766599597585513,0.8908685968819599,0.8543004526792295,0.0,0.0,0.244682727786238,0.8801227861941547,0.025150528156887342,0.14957875280019506,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-01-10,0.8041237113402061,0.9043381535038932,0.8521126760563381,0.866369710467706,0.168333508790399,0.0,0.0,0.5204622848324756,0.7977002627042966,0.21292422802226474,0.02097730367130035,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-01-10,0.31958762886597936,0.15127919911012244,0.1529175050301811,0.9265033407572383,0.8503000315822719,0.0,0.0,0.06920380102254331,0.366492014837849,0.9236697122198264,0.23150942704630217,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-01-10,0.07731958762886598,0.896551724137931,0.8621730382293763,0.26503340757238303,0.5667438677755553,0.0,0.0,0.5094050954945102,0.26127260546543696,0.5196047889018741,0.6644701081596707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
