Date,Units Sold,Price (USD),Competitor Price,Stock Available,Marketing Spend,Holiday/Season Indicator,Weather Condition,Economic Indicator,Social Media Trend Score,Market Sentiment Score,Competitor Activity Score,Product Name_Google Pixel 8,Product Name_OnePlus 10 Pro,Product Name_OnePlus 11 5G,Product Name_Oppo Find X5,Product Name_Oppo Find X6,Product Name_Samsung Galaxy S22,Product Name_Samsung Galaxy S23,Product Name_Xiaomi Mi 12,Product Name_Xiaomi Mi 13,Product Name_Apple iPhone 14 Plus,Product Name_Apple iPhone 15 Plus,RAM_16GB,RAM_6GB,RAM_8GB,Memory_256GB,Memory_512GB,date
2022-01-05,0.6958762886597938,0.3615127919911012,0.3893360160965795,0.9020044543429844,0.4384672070744289,0,0.0,0.0609888904439039,0.6981143138244406,0.1710190233828087,0.1777766223499052,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2022-01-05
2022-01-05,0.5773195876288659,0.3225806451612903,0.3611670020120725,0.1380846325167037,0.0201073797241814,0,0.0,0.7966291894616062,0.0615089032121271,0.8200404900358701,0.3020182677214998,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,2022-01-05
2022-01-05,0.654639175257732,0.4315906562847609,0.4255533199195171,0.6547884187082404,0.3949889462048637,0,0.0,0.4838191844737238,0.7129931784764887,0.8144060064907083,0.1617578240580225,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-05
2022-01-05,0.0876288659793814,0.92880978865406,0.8752515090543261,0.9265033407572384,0.4049373618275608,0,0.0,0.6923012585542421,0.3807900144557523,0.4234399450247663,0.9652644726698448,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2022-01-05
2022-01-05,0.0721649484536082,0.1423804226918799,0.1951710261569417,0.5657015590200445,0.7131276976523845,0,0.0,0.797890505817787,0.8606894798473101,0.9320778682551216,0.3029870466754681,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-01-05
2022-01-05,0.61340206185567,0.8743047830923247,0.8621730382293763,0.309576837416481,0.1864406779661017,0,0.0,0.8325168727344225,0.3698554471305019,0.111214145128217,0.2626529803337388,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022-01-05
2022-01-05,0.9175257731958762,0.5406006674082313,0.5191146881287726,0.2026726057906458,0.1317507106011159,0,0.0,0.6288440895434055,0.9072314745102972,0.4057839043432618,0.9102666096691976,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2022-01-05
2022-01-05,0.5257731958762887,0.9477196885428254,0.8903420523138833,0.4899777282850779,0.5120012632908727,0,0.0,0.0450935582790297,0.1251399100947986,0.9171938713443724,0.8389812892619049,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2022-01-05
2022-01-05,0.0154639175257731,0.0778642936596218,0.0744466800804829,0.7906458797327394,0.7096010106326982,0,0.0,0.7678780589529968,0.5930212190045645,0.989532491484235,0.391463763075822,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2022-01-05
2022-01-06,0.7577319587628866,0.6507230255839822,0.5965794768611671,0.643652561247216,0.3636698599852616,0,0.0,0.8287515924817277,0.0658356439933529,0.8621550194348543,0.6441407492720823,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2022-01-06
2022-01-06,0.8247422680412371,0.8654060066740823,0.7977867203219317,0.2739420935412027,0.9446257500789558,0,0.0,0.7322910342888744,0.1037877679010728,0.9959873082448286,0.5059993201483537,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,2022-01-06
2022-01-06,0.8350515463917525,0.0723025583982203,0.107645875251509,0.7349665924276169,0.7150226339614697,0,0.0,0.9391812964888148,0.7273786317907498,0.5784946851221527,0.0030642409621154,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2022-01-06
2022-01-06,0.2628865979381443,0.5127919911012235,0.5523138832997988,0.6815144766146993,0.989209390462154,0,0.0,0.2555960254721978,0.7379523191199189,0.918161753387381,0.240454761387209,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-06
2022-01-06,0.2422680412371134,0.2880978865406007,0.3360160965794769,0.4298440979955455,0.7546057479734709,0,0.0,0.7949135249218791,0.225630467897213,0.3063471393264139,0.7712878838664756,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2022-01-06
2022-01-06,0.0979381443298969,0.3259176863181313,0.369215291750503,0.4632516703786191,0.4390988525107906,0,0.0,0.957708627216646,0.6833396641620562,0.4079851031485699,0.9929172618950436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-01-06
2022-01-06,0.7371134020618556,0.9199110122358176,0.8340040241448693,0.4276169265033407,0.0285819559953679,0,0.0,0.4462875338361827,0.1934546391656821,0.3927955955238909,0.3857889672126593,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2022-01-06
2022-01-06,0.634020618556701,0.0923248053392659,0.1720321931589538,0.7928730512249442,0.4649436782819244,0,0.0,0.0606093718638001,0.2906671769545624,0.759209481638862,0.7896665615890022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2022-01-06
2022-01-06,0.6597938144329897,0.3437152391546163,0.4024144869215292,0.6057906458797326,0.7438677755553217,0,0.0,0.9206164168895316,0.965070323907687,0.8421591990289216,0.5256508898056389,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-06
2022-01-06,0.9845360824742267,0.7030033370411568,0.6861167002012073,0.8307349665924275,0.3683545636382777,0,0.0,0.478197212329936,0.1954329779398309,0.2163377592393344,0.0427311387937558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2022-01-06
2022-01-07,0.1443298969072165,0.896551724137931,0.8098591549295776,0.4454342984409799,0.6911253816191179,0,0.0,0.977778775830541,0.4627458022715837,0.7094698928779818,0.0863694742308891,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2022-01-07
2022-01-07,0.0051546391752577,0.9532814238042268,0.9024144869215291,0.9821826280623608,0.6285398462996106,0,0.0,0.4170890672665499,0.0693951579703695,0.2179536890840206,0.3605485457329428,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,2022-01-07
2022-01-07,0.8144329896907216,0.5205784204671857,0.4698189134808853,0.7371937639198217,0.3625644804716286,0,0.0,0.9234792441999038,0.7726793392883253,0.6215262642464329,0.4852957267468152,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2022-01-07
2022-01-07,0.2577319587628865,0.1779755283648498,0.2173038229376257,0.953229398663697,0.9238867249184124,0,0.0,0.082987126787287,0.9400283512058752,0.2326631223621401,0.9172766373143376,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-07
2022-01-07,0.7371134020618556,0.0711902113459399,0.1116700201207243,0.510022271714922,0.0699547320770607,0,0.0,0.5644976223913081,0.3404689506921561,0.1446170709266424,0.9246757343896316,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2022-01-07
2022-01-07,0.1752577319587629,0.8064516129032258,0.8259557344064387,0.8262806236080178,0.6329087272344458,0,0.0,0.5576336582270249,0.7902040568251876,0.9950430769752244,0.550548914086751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-01-07
2022-01-07,0.2474226804123711,0.474972191323693,0.4788732394366198,0.4097995545657015,0.773449836824929,0,0.0,0.6054323103693009,0.7017087901725223,0.4082822211469018,0.6008976250416695,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022-01-07
2022-01-07,0.3917525773195876,0.8765294771968855,0.8682092555331994,0.9287305122494433,0.0776923886724918,0,0.0,0.5422110730206451,0.5322515555383849,0.1412232922738946,0.2533658322804035,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2022-01-07
2022-01-07,0.1185567010309278,0.914349276974416,0.8853118712273643,0.5590200445434298,0.6628592483419308,0,0.0,0.8918453443744219,0.0048211305672491,0.4958562493970649,0.2649024539317013,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-07
2022-01-07,0.1649484536082474,0.7864293659621802,0.7444668008048291,0.3697104677060133,0.7789240972733973,0,0.0,0.9908004763911976,0.6943380737494309,0.5985313111314853,0.6840935421745296,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2022-01-07
2022-01-08,0.5360824742268041,0.4082313681868743,0.4537223340040243,0.512249443207127,0.4715759553637225,0,0.0,0.9150363491004648,0.5727824288504266,0.8517215381438713,0.792746151351172,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2022-01-08
2022-01-08,0.7783505154639175,0.232480533926585,0.2937625754527163,0.6815144766146993,0.8531424360458996,0,0.0,0.5595183647398696,0.0690158896349745,0.0454988774930655,0.6745334823619322,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,2022-01-08
2022-01-08,0.7628865979381443,0.7908787541713014,0.7746478873239436,0.2360801781737193,0.6185914306769134,0,0.0,0.9845853991371558,0.8659521362756726,0.3635745631324268,0.2474351495496131,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2022-01-08
2022-01-08,0.2783505154639175,0.9833147942157954,0.960764587525151,0.8930957683741647,0.801715970102116,0,0.0,0.9991669527063692,0.5770237584157982,0.9855802561115452,0.9453740368109946,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,2022-01-08
2022-01-08,0.3556701030927834,0.35706340378198,0.3470824949698189,0.6726057906458797,0.210759027266028,0,0.0,0.8105395164417448,0.4290579994672331,0.3202450765356329,0.4149898063632039,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2022-01-08
2022-01-08,0.3402061855670102,0.3681868743047831,0.3983903420523139,0.7394209354120267,0.906832298136646,0,0.0,0.1620931792168987,0.1629549973000411,0.4830318984789304,0.7733043807584701,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-01-08
2022-01-08,0.056701030927835,0.4527252502780867,0.4929577464788733,0.0356347438752784,0.9253079271502264,0,0.0,0.7508449820452512,0.2078906193717696,0.2083028406386512,0.562387341406436,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2022-01-08
2022-01-08,0.5927835051546392,0.5962180200222469,0.5985915492957746,0.5590200445434298,0.4199915780608485,0,0.0,0.4606294991637178,0.1536757361783314,0.0507407044899483,0.3034576988063008,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2022-01-08
2022-01-08,0.2474226804123711,0.0989988876529477,0.1046277665995976,0.685968819599109,0.5971154858406148,0,0.0,0.0932691375414798,0.0071624678865194,0.0767866347907791,0.8599154077625644,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-08
2022-01-08,0.5876288659793815,0.3481646273637375,0.3199195171026157,0.33184855233853,0.73960416885988,0,0.0,0.1029130223681358,0.5147988020702632,0.1667750443113844,0.905934363037784,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2022-01-08
2022-01-09,0.3041237113402061,0.2424916573971079,0.3158953722334005,0.3006681514476614,0.0161595957469207,0,0.0,0.3032967496768117,0.0281181261101289,0.0186632207996511,0.4643567665604443,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2022-01-09
2022-01-09,0.8041237113402061,0.5595105672969967,0.5271629778672032,0.1959910913140311,0.953995157384988,0,0.0,0.9141623406621736,0.8557830164012821,0.1105455599589697,0.2459729070919289,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,2022-01-09
2022-01-09,0.6391752577319587,0.4593993325917687,0.4265593561368209,0.8285077951002227,0.9874197283924624,0,0.0,0.4903494318601242,0.7181733993649473,0.0629070023575696,0.5397793534097617,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2022-01-09
2022-01-09,0.963917525773196,0.7541713014460512,0.7494969818913481,0.55456570155902,0.2051794925781661,0,0.0,0.5945104764500786,0.4222473956241686,0.3527454227009341,0.5523445836937226,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,2022-01-09
2022-01-09,0.4123711340206185,0.8865406006674084,0.8269617706237425,0.6703786191536748,0.7483419307295506,0,0.0,0.0407889073088769,0.8392254931570993,0.5551628699763681,0.704335087590511,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-09
2022-01-09,0.8917525773195876,0.2769744160177976,0.2917505030181087,0.1002227171492204,0.4871039056742815,0,0.0,0.6278148857078385,0.4949326584965561,0.2874364254004955,0.2210916577373942,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2022-01-09
2022-01-09,0.8041237113402061,0.9988876529477198,0.908450704225352,0.9732739420935412,0.6252763448784083,0,0.0,0.165640912776054,0.0022093635338928,0.8044653782684431,0.7190922222694933,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-01-09
2022-01-09,0.9896907216494844,0.5973303670745274,0.5482897384305835,0.4231625835189309,0.0754816296452258,0,0.0,0.1739502947074029,0.8776515117255081,0.4968968510665011,0.2391344611797125,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022-01-09
2022-01-09,0.5309278350515464,0.9332591768631812,0.8621730382293763,0.1358574610244989,0.6918096641751764,0,0.0,0.765650496223321,0.533832136335741,0.6505008201555768,0.5928845120030133,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2022-01-09
2022-01-09,0.6391752577319587,0.846496106785317,0.7655935613682093,0.9242761692650334,0.3603010843246658,0,0.0,0.668793646997702,0.98703289667257,0.9630505585950664,0.9272481593099228,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2022-01-09
2022-01-09,0.0154639175257731,0.8587319243604006,0.8420523138832999,0.930957683741648,0.0256869144120433,0,0.0,0.9032467472673192,0.7482347941390513,0.6623653290616419,0.253523239979597,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-09
2022-01-09,0.8814432989690721,0.0556173526140155,0.1056338028169013,0.77728285077951,0.6351721233814086,0,0.0,0.297051722924277,0.8829910247472641,0.9427065344079524,0.7005543431314858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2022-01-09
2022-01-10,0.056701030927835,0.7975528364849833,0.8008048289738431,0.6124721603563474,0.3601958100852721,0,0.0,0.1532339810193979,0.0262363601047982,0.3976120220777756,0.0068047765554923,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2022-01-10
2022-01-10,0.5412371134020618,0.9733036707452724,0.9366197183098594,0.8396436525612472,0.4795241604379409,0,0.0,0.6459461328090566,0.559086899504319,0.3273957741674103,0.805281027126709,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2022-01-10
2022-01-10,0.7835051546391752,0.1768631813125695,0.2142857142857143,0.576837416481069,0.5439519949468365,0,0.0,0.0207618197020775,0.3264991931035453,0.2196030844557347,0.6486082899631465,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,2022-01-10
2022-01-10,0.5,0.350389321468298,0.3249496981891349,0.8953229398663696,0.0565849036740709,0,0.0,0.8139670419363809,0.8406018521088665,0.1952705223595308,0.4246976527045004,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2022-01-10
2022-01-10,0.2319587628865979,0.6640711902113459,0.6670020120724346,0.3897550111358574,0.076534372039162,0,0.0,0.2096783186376858,0.2993720305880353,0.126917780324821,0.2497344476988002,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2022-01-10
