Date,Temperature,Precipitation,Humidity,Wind_Speed,CPI,Unemployment,Consumer_Confidence,Retail_Sales_Growth,Market_Average_Price,Competitor_A_Price,Competitor_B_Price,Competitor_C_Price,Sentiment_Score,Mentions_Count,Positive_Mentions,Negative_Mentions,Viral_Score,Active_Campaigns,Marketing_Budget
2023-01-30,21.43939692573136,2.093568425091234,69.37130251206173,9.877214123669402,4.567352474576305,4.521313711931363,114.98074137845721,4.854556528956924,228.05371774416852,217.7792464600935,205.50408461303218,213.44140472177855,0.7489411586948109,477,355,158,48.175474013317235,0.0,0.0
2023-01-31,18.281495820624077,3.375944661047799,61.4117502325553,16.634555805883252,4.567352474576305,4.521313711931363,114.98074137845721,4.854556528956924,228.05371774416852,217.7792464600935,205.50408461303218,213.44140472177855,0.5366688392962032,497,343,146,49.802168281800725,5.0,180956.4206430044
2023-02-01,22.820325379565105,1.7331321935467798,69.82642950047608,11.644383365672937,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,228.05371774416852,217.7792464600935,205.50408461303218,213.44140472177855,0.5805150470887769,484,343,174,35.93588492395183,5.0,180956.4206430044
2023-02-02,20.494381427755542,1.2451233893338551,69.32147792637882,21.451150348782107,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,228.05371774416852,217.7792464600935,205.50408461303218,213.44140472177855,0.5706301213897825,497,375,162,67.72402583594655,5.0,180956.4206430044
2023-02-03,24.436636156110396,0.0,63.69678647186877,13.62661819761797,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,228.05371774416852,217.7792464600935,205.50408461303218,213.44140472177855,0.5759089983973108,487,358,151,42.48162734926365,5.0,180956.4206430044
2023-02-04,16.97568951205565,0.09135354814250658,52.57245690241138,14.794401372179045,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,228.05371774416852,217.7792464600935,205.50408461303218,213.44140472177855,0.5867199016994882,505,363,145,38.32362900714544,5.0,180956.4206430044
2023-02-05,16.776883467844,1.7584966577770373,65.28031021079353,20.934598900133572,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,223.35729795421793,234.09455997467754,205.35096066446445,231.8299193958751,0.5218486654262248,472,360,142,50.859911364842254,5.0,180956.4206430044
2023-02-06,22.900015330502644,1.9066451825819801,62.86038771580527,20.19439479385153,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,223.35729795421793,234.09455997467754,205.35096066446445,231.8299193958751,0.5614919369042052,497,336,174,52.35516345368298,5.0,180956.4206430044
2023-02-07,29.67185995005309,8.321971451375484,72.17165058448512,10.588641714732285,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,223.35729795421793,234.09455997467754,205.35096066446445,231.8299193958751,0.6382601416869568,503,325,160,60.74642954168239,5.0,180956.4206430044
2023-02-08,26.975663518844016,5.2112174937324225,51.77533994427662,8.132104117359386,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,223.35729795421793,234.09455997467754,205.35096066446445,231.8299193958751,0.6932664023893473,539,330,143,60.62645327126404,5.0,180956.4206430044
2023-02-09,32.07416310951718,2.190278241857881,48.91265314656141,17.41203706931471,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,223.35729795421793,234.09455997467754,205.35096066446445,231.8299193958751,0.6915891001397855,506,391,129,50.52069361096358,5.0,180956.4206430044
2023-02-10,23.287483382788107,4.514407349770527,74.92225970200549,12.649573014037722,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,223.35729795421793,234.09455997467754,205.35096066446445,231.8299193958751,0.654984099930213,451,347,162,43.23664999049562,5.0,180956.4206430044
2023-02-11,21.79725445590097,0.0,35.58894677389491,7.573082674417326,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,223.35729795421793,234.09455997467754,205.35096066446445,231.8299193958751,0.7082594496003211,492,349,179,44.7563398181841,5.0,180956.4206430044
2023-02-12,23.979076226484448,6.384282047226681,72.24509610936272,13.821063371769291,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,231.62002793772027,206.1935946073209,196.18804163042773,225.5248877957901,0.644282344235784,509,335,141,36.94341063624218,5.0,180956.4206430044
2023-02-13,15.337022273801821,2.6471358913677254,59.87003988912207,9.49738810094996,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,231.62002793772027,206.1935946073209,196.18804163042773,225.5248877957901,0.6409302800064894,473,367,143,43.694774127659414,5.0,180956.4206430044
2023-02-14,22.43872324438736,2.02401694154228,75.65644693525483,19.609040370417386,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,231.62002793772027,206.1935946073209,196.18804163042773,225.5248877957901,0.652372084637765,503,369,140,62.77630954270374,5.0,180956.4206430044
2023-02-15,14.439653797462249,0.8822561813211284,59.138514514061875,10.137212806729602,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,231.62002793772027,206.1935946073209,196.18804163042773,225.5248877957901,0.6489564891882826,487,376,144,32.24512523618201,0.0,0.0
2023-02-16,23.773238162824594,3.474583345550691,73.33207088004384,14.443605746650974,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,231.62002793772027,206.1935946073209,196.18804163042773,225.5248877957901,0.626460126232885,495,360,147,47.497642636779425,0.0,0.0
2023-02-17,16.033942850138413,7.563640474710501,77.00511847055772,12.596770264119812,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,231.62002793772027,206.1935946073209,196.18804163042773,225.5248877957901,0.7047914531474117,527,342,149,63.92630888502483,0.0,0.0
2023-02-18,20.971022374537693,5.985409843358952,64.74736403225701,25.245068647158494,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,231.62002793772027,206.1935946073209,196.18804163042773,225.5248877957901,0.6311093782203332,503,295,154,61.238930842286734,0.0,0.0
2023-02-19,19.500529429486274,2.5293587343886084,70.79994138339228,2.253405811289543,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,220.76710972932898,212.71751431353476,221.7725143078805,209.40393042780116,0.6333315140966519,450,312,139,42.22087240991416,0.0,0.0
2023-02-20,13.030494996004135,3.426202741639964,76.24947208197803,18.46795627765746,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,220.76710972932898,212.71751431353476,221.7725143078805,209.40393042780116,0.678350366071627,464,351,158,68.82877365589141,0.0,0.0
2023-02-21,17.874422188898823,1.6033735822403707,51.88256185105562,13.082003444453752,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,220.76710972932898,212.71751431353476,221.7725143078805,209.40393042780116,0.7435900144642803,498,361,136,34.55808995395127,0.0,0.0
2023-02-22,21.03601730298252,5.333574842840508,50.18932648017181,20.781972365773147,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,220.76710972932898,212.71751431353476,221.7725143078805,209.40393042780116,0.6478731348156345,514,353,155,53.5075566986686,0.0,0.0
2023-02-23,18.025925040071364,0.2008225749833231,62.10807390702675,16.094751594621965,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,220.76710972932898,212.71751431353476,221.7725143078805,209.40393042780116,0.665622375536383,495,342,138,44.79779020368651,0.0,0.0
2023-02-24,26.54257660066119,8.413709781016363,66.34388998457912,16.204090783669233,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,220.76710972932898,212.71751431353476,221.7725143078805,209.40393042780116,0.7339403335895158,455,323,164,51.033852464194034,0.0,0.0
2023-02-25,23.28799616190648,5.502337428898843,65.05947733076583,6.655108016433242,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,220.76710972932898,212.71751431353476,221.7725143078805,209.40393042780116,0.7044517603299478,484,317,121,50.06557264597186,0.0,0.0
2023-02-26,15.744615136403945,6.506581709652102,51.9775276178297,25.565981499317434,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,218.9796286662256,228.20993220641077,185.56242408708425,187.45528518681527,0.6111446944407318,520,348,160,53.55307009733548,0.0,0.0
2023-02-27,24.9973197332824,6.793547613560378,66.84392533971406,21.323876609555025,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,218.9796286662256,228.20993220641077,185.56242408708425,187.45528518681527,0.6930137520033705,492,367,151,56.43389211177507,0.0,0.0
2023-02-28,24.274035309207594,0.5213122555735643,50.18269859471342,11.531382711232146,2.7440847968751023,4.297027662099638,88.67738067698451,5.0652536929753875,218.9796286662256,228.20993220641077,185.56242408708425,187.45528518681527,0.6206662390334724,513,386,156,45.09180108665431,0.0,0.0
2023-03-01,19.87115370628776,5.512705227331754,69.75568770546322,17.48982046739057,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,218.9796286662256,228.20993220641077,185.56242408708425,187.45528518681527,0.7104285294848578,479,359,147,32.8133553670665,0.0,0.0
2023-03-02,14.109266649136488,1.4027289071394724,73.16246990121846,21.951327038310172,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,218.9796286662256,228.20993220641077,185.56242408708425,187.45528518681527,0.5579152084879992,479,335,139,49.808272660877485,5.0,158769.11196427274
2023-03-03,25.794376362262557,5.350547344863511,52.69420242930696,14.47226270484407,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,218.9796286662256,228.20993220641077,185.56242408708425,187.45528518681527,0.6535800548502931,498,322,135,49.788498325507504,5.0,158769.11196427274
2023-03-04,19.453820502716535,1.4194626792686558,56.45543566827956,11.86592362482937,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,218.9796286662256,228.20993220641077,185.56242408708425,187.45528518681527,0.691477778165385,489,357,159,32.91396307790909,5.0,158769.11196427274
2023-03-05,16.667832725415856,4.34251786568711,80.29487136762351,15.616563492391192,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,216.3561617020933,230.79517238995678,197.22700206337882,222.7608194932146,0.6074750778807197,507,334,146,39.251071780949175,5.0,158769.11196427274
2023-03-06,21.9727746287474,1.309235418705821,78.99767265051499,13.674775800592677,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,216.3561617020933,230.79517238995678,197.22700206337882,222.7608194932146,0.6713694241451932,483,336,160,41.82635697002324,5.0,158769.11196427274
2023-03-07,32.95684562392108,2.7267686074736197,67.03531164919234,16.351158256676488,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,216.3561617020933,230.79517238995678,197.22700206337882,222.7608194932146,0.697655176500809,501,336,150,63.189953289513866,5.0,158769.11196427274
2023-03-08,23.058373668010443,6.674448287707214,59.981625123059814,7.13393822439556,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,216.3561617020933,230.79517238995678,197.22700206337882,222.7608194932146,0.6626367138216216,496,373,145,63.469034235913554,5.0,158769.11196427274
2023-03-09,20.056062820762946,3.6992529993960725,63.90516012539113,9.455500021367623,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,216.3561617020933,230.79517238995678,197.22700206337882,222.7608194932146,0.6819189630181224,484,349,134,42.14945585307321,5.0,158769.11196427274
2023-03-10,22.50639994208402,2.371800135714764,65.02066489619442,7.81839623217077,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,216.3561617020933,230.79517238995678,197.22700206337882,222.7608194932146,0.6341778356302613,519,325,168,57.095669250113964,5.0,158769.11196427274
2023-03-11,20.624142796360918,0.5841226048191032,62.201268808167875,5.93239846379188,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,216.3561617020933,230.79517238995678,197.22700206337882,222.7608194932146,0.6743729896225934,516,339,143,50.14242821273645,5.0,158769.11196427274
2023-03-12,30.525140941721205,6.092735550756849,58.45570681695227,12.826302672781644,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,220.05983094688477,226.60057467069427,211.64474001915033,245.09019713479833,0.5951343684623431,514,338,170,52.625472188335564,5.0,158769.11196427274
2023-03-13,18.180922831535344,4.272922478740806,68.1911405377911,10.983405297712943,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,220.05983094688477,226.60057467069427,211.64474001915033,245.09019713479833,0.6484350963250354,456,337,156,54.728310175090726,5.0,158769.11196427274
2023-03-14,22.74687784246179,7.058302891335828,59.23108193347698,21.305226890703977,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,220.05983094688477,226.60057467069427,211.64474001915033,245.09019713479833,0.7459043082375483,506,313,175,36.51186277692329,5.0,158769.11196427274
2023-03-15,26.8240315232255,6.879881112449127,44.991690225013095,11.985665807618815,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,220.05983094688477,226.60057467069427,211.64474001915033,245.09019713479833,0.692002320708585,520,341,147,52.342508231031594,5.0,158769.11196427274
2023-03-16,16.623471207734806,3.1458128607873057,63.76691317037839,17.34137147378954,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,220.05983094688477,226.60057467069427,211.64474001915033,245.09019713479833,0.6150217615179667,532,322,143,54.0543044390374,5.0,158769.11196427274
2023-03-17,26.106981545702002,0.14542890393923136,65.09802445394911,10.653302434037018,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,220.05983094688477,226.60057467069427,211.64474001915033,245.09019713479833,0.7440806226680493,524,344,156,59.05163836142007,0.0,0.0
2023-03-18,25.50632292742965,5.893673983862165,55.60604071989675,27.083173927639052,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,220.05983094688477,226.60057467069427,211.64474001915033,245.09019713479833,0.6985089171258164,450,379,143,61.25949138046722,0.0,0.0
2023-03-19,15.789607417130759,5.799693940709067,60.039803544996495,13.745132032311803,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,215.96264725884802,231.41291420928957,191.7253276828857,239.36450017477756,0.6354962634494046,521,324,139,51.24425345890055,0.0,0.0
2023-03-20,22.621403851433445,0.9203166123836987,59.34193320934608,16.50483843527529,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,215.96264725884802,231.41291420928957,191.7253276828857,239.36450017477756,0.635662505088356,519,343,159,60.555582876625465,0.0,0.0
2023-03-21,22.060674198650815,5.488855071735368,56.30348474260802,25.703577955223825,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,215.96264725884802,231.41291420928957,191.7253276828857,239.36450017477756,0.6578882434541923,511,312,153,56.155081388290554,0.0,0.0
2023-03-22,21.96948518410726,0.0,42.94257278176351,10.872735940866699,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,215.96264725884802,231.41291420928957,191.7253276828857,239.36450017477756,0.7141168010680333,481,330,144,40.87921271043116,0.0,0.0
2023-03-23,21.311642644275064,2.2854209688806186,65.65743470898167,19.718618730790478,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,215.96264725884802,231.41291420928957,191.7253276828857,239.36450017477756,0.6251528719079433,520,376,189,60.416025685490546,0.0,0.0
2023-03-24,19.837808553435504,0.5673636706913755,57.18201440885727,14.129153551408441,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,215.96264725884802,231.41291420928957,191.7253276828857,239.36450017477756,0.6052712290109681,481,329,168,44.27965901659364,0.0,0.0
2023-03-25,24.370883861428435,4.520295256627898,37.5299034765796,11.839469201034921,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,215.96264725884802,231.41291420928957,191.7253276828857,239.36450017477756,0.722639525666805,513,354,165,45.34764421848251,0.0,0.0
2023-03-26,25.78114712784243,4.788383958835854,58.29924362160428,17.454674602396363,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,221.53697420465465,242.86295767800578,209.30502008863314,227.77858600393228,0.6494827481825495,511,344,160,50.53446629505311,0.0,0.0
2023-03-27,19.3657480904662,1.1678613351989438,59.33810331758238,14.684437230330493,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,221.53697420465465,242.86295767800578,209.30502008863314,227.77858600393228,0.7048594005400749,468,339,182,65.8461051183961,0.0,0.0
2023-03-28,22.361058549961253,2.3542466005784815,73.89364138943874,14.297395815497596,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,221.53697420465465,242.86295767800578,209.30502008863314,227.77858600393228,0.6468999746486015,502,352,147,29.792079604775676,0.0,0.0
2023-03-29,24.121232102665136,4.251297041960339,50.136623837694096,14.823053167937479,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,221.53697420465465,242.86295767800578,209.30502008863314,227.77858600393228,0.6163516587172065,537,361,156,44.32720219061589,0.0,0.0
2023-03-30,23.605270367339784,6.0591373042149925,53.020611254243114,19.13298820913196,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,221.53697420465465,242.86295767800578,209.30502008863314,227.77858600393228,0.6561057168256605,482,355,140,45.74169584325493,0.0,0.0
2023-03-31,17.42135452924928,1.6650260101320977,55.130938608678576,12.062567917100495,3.3488301650122687,3.9870840907737737,85.17971280519326,3.647710256664501,221.53697420465465,242.86295767800578,209.30502008863314,227.77858600393228,0.6301688369012564,515,371,150,50.01751881333083,0.0,0.0
2023-04-01,22.49994822821385,0.0,72.85058894291114,11.15503879273453,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.53697420465465,242.86295767800578,209.30502008863314,227.77858600393228,0.6841592473720883,535,354,165,57.63798736181811,5.0,144459.7635363774
2023-04-02,12.514930357942687,1.4236279246925418,43.21239816754831,19.277863740059697,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.27748177606844,220.55268495323625,198.12907205094152,248.2448431938213,0.6723485308416268,497,316,150,53.79075785367015,5.0,144459.7635363774
2023-04-03,24.154755787987416,1.6720026362600067,70.32250917633343,18.135999289758526,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.27748177606844,220.55268495323625,198.12907205094152,248.2448431938213,0.586196799313287,504,386,149,43.91476394354329,5.0,144459.7635363774
2023-04-04,24.87666745816371,1.9011460925352834,63.19931627275114,25.266951193182248,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.27748177606844,220.55268495323625,198.12907205094152,248.2448431938213,0.6361579080902686,472,375,151,55.60120462399709,5.0,144459.7635363774
2023-04-05,29.395564490211,1.8863107803055685,77.97543358768905,12.61336278040234,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.27748177606844,220.55268495323625,198.12907205094152,248.2448431938213,0.5363736923683544,502,350,175,49.70693520349571,5.0,144459.7635363774
2023-04-06,24.446294790747118,0.0,47.175683449160665,8.635709117757088,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.27748177606844,220.55268495323625,198.12907205094152,248.2448431938213,0.612641782269824,498,359,154,45.70493699077616,5.0,144459.7635363774
2023-04-07,27.79496492779627,0.9317244253224928,72.12659819966467,8.934219896388228,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.27748177606844,220.55268495323625,198.12907205094152,248.2448431938213,0.5796127198307858,492,343,123,40.803205829713136,5.0,144459.7635363774
2023-04-08,15.711790311436332,6.047853576890762,49.31364427896026,21.213233235835744,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,221.27748177606844,220.55268495323625,198.12907205094152,248.2448431938213,0.6301188771957339,522,343,166,56.032952768728556,5.0,144459.7635363774
2023-04-09,26.903471252776495,4.091674033649099,53.81064831427131,3.3911262723550357,2.8207114660546866,2.908890097338701,93.5561046769743,3.7012511801856056,220.98933824448758,225.2401950445043,182.49979687895325,221.31492850866144,0.6514613440693066,493,334,138,52.09964419694087,5.0,144459.7635363774
